weather,lineNumber,passengersNumber,lineType,year,day,dayOfWeek,dayOfYear,isSunday,isWeekend,isHoliday,isPaques,isSchoolHoliday,isGrandSemaine,passengersNumberLag7,passengersNumberLag14,passengersNumberLag21,isFootballMatchDay
11,33,4479,daily,2021,19,4,323,False,False,False,False,False,False,794.0,10119.0,80.0,False
11,19,1638,daily,2021,19,4,323,False,False,False,False,False,False,1737.0,7484.0,307.0,False
11,109,22,night,2021,19,4,323,False,False,False,False,False,False,2462.0,53.0,221.0,False
11,18,1924,daily,2021,19,4,323,False,False,False,False,False,False,1453.0,1832.0,997.0,False
11,13,9906,daily,2021,19,4,323,False,False,False,False,False,False,830.0,2981.0,2969.0,False
11,108,21,night,2021,19,4,323,False,False,False,False,False,False,69.0,26.0,4773.0,False
12,46,146,daily,2021,20,5,324,False,True,False,False,False,False,6227.0,3572.0,2345.0,False
12,45,1148,daily,2021,20,5,324,False,True,False,False,False,False,4479.0,794.0,10119.0,False
12,104,296,night,2021,20,5,324,False,True,False,False,False,False,1638.0,1737.0,7484.0,False
12,101,312,night,2021,20,5,324,False,True,False,False,False,False,22.0,2462.0,53.0,False
12,103,179,night,2021,20,5,324,False,True,False,False,False,False,1924.0,1453.0,1832.0,False
12,26,3862,daily,2021,20,5,324,False,True,False,False,False,False,9906.0,830.0,2981.0,False
12,27,1174,daily,2021,20,5,324,False,True,False,False,False,False,21.0,69.0,26.0,False
12,102,86,night,2021,20,5,324,False,True,False,False,False,False,146.0,6227.0,3572.0,False
12,36,698,daily,2021,20,5,324,False,True,False,False,False,False,1148.0,4479.0,794.0,False
12,31,1600,daily,2021,20,5,324,False,True,False,False,False,False,296.0,1638.0,1737.0,False
12,32,487,daily,2021,20,5,324,False,True,False,False,False,False,312.0,22.0,2462.0,False
12,35,118,daily,2021,20,5,324,False,True,False,False,False,False,179.0,1924.0,1453.0,False
12,29,1976,daily,2021,20,5,324,False,True,False,False,False,False,3862.0,9906.0,830.0,False
12,18,1116,daily,2021,20,5,324,False,True,False,False,False,False,1174.0,21.0,69.0,False
12,37,511,daily,2021,20,5,324,False,True,False,False,False,False,86.0,146.0,6227.0,False
12,28,6630,daily,2021,20,5,324,False,True,False,False,False,False,698.0,1148.0,4479.0,False
12,33,2478,daily,2021,20,5,324,False,True,False,False,False,False,1600.0,296.0,1638.0,False
12,42,351,daily,2021,20,5,324,False,True,False,False,False,False,487.0,312.0,22.0,False
12,25,2147,daily,2021,20,5,324,False,True,False,False,False,False,118.0,179.0,1924.0,False
12,6,31,daily,2021,20,5,324,False,True,False,False,False,False,1976.0,3862.0,9906.0,False
12,8,1582,daily,2021,20,5,324,False,True,False,False,False,False,1116.0,1174.0,21.0,False
12,9,2411,daily,2021,20,5,324,False,True,False,False,False,False,511.0,86.0,146.0,False
12,13,7703,daily,2021,20,5,324,False,True,False,False,False,False,6630.0,698.0,1148.0,False
12,14,2374,daily,2021,20,5,324,False,True,False,False,False,False,2478.0,1600.0,296.0,False
12,16,959,daily,2021,20,5,324,False,True,False,False,False,False,351.0,487.0,312.0,False
12,17,2645,daily,2021,20,5,324,False,True,False,False,False,False,2147.0,118.0,179.0,False
12,24,1371,daily,2021,20,5,324,False,True,False,False,False,False,31.0,1976.0,3862.0,False
12,19,1639,daily,2021,20,5,324,False,True,False,False,False,False,1582.0,1116.0,1174.0,False
12,38,244,daily,2021,20,5,324,False,True,False,False,False,False,2411.0,511.0,86.0,False
12,41,626,daily,2021,20,5,324,False,True,False,False,False,False,7703.0,6630.0,698.0,False
12,109,63,night,2021,20,5,324,False,True,False,False,False,False,2374.0,2478.0,1600.0,False
12,5,5530,daily,2021,20,5,324,False,True,False,False,False,False,959.0,351.0,487.0,False
12,106,294,night,2021,20,5,324,False,True,False,False,False,False,2645.0,2147.0,118.0,False
12,108,122,night,2021,20,5,324,False,True,False,False,False,False,1371.0,31.0,1976.0,False
12,110,164,night,2021,20,5,324,False,True,False,False,False,False,1639.0,1582.0,1116.0,False
12,21,1137,daily,2021,20,5,324,False,True,False,False,False,False,244.0,2411.0,511.0,False
12,23,552,daily,2021,20,5,324,False,True,False,False,False,False,626.0,7703.0,6630.0,False
26,45,959,daily,2021,21,6,325,True,True,False,False,False,False,63.0,2374.0,2478.0,True
26,31,681,daily,2021,21,6,325,True,True,False,False,False,False,5530.0,959.0,351.0,True
26,33,1125,daily,2021,21,6,325,True,True,False,False,False,False,294.0,2645.0,2147.0,True
26,46,111,daily,2021,21,6,325,True,True,False,False,False,False,122.0,1371.0,31.0,True
26,32,184,daily,2021,21,6,325,True,True,False,False,False,False,164.0,1639.0,1582.0,True
26,19,731,daily,2021,21,6,325,True,True,False,False,False,False,1137.0,244.0,2411.0,True
26,37,244,daily,2021,21,6,325,True,True,False,False,False,False,552.0,626.0,7703.0,True
26,24,342,daily,2021,21,6,325,True,True,False,False,False,False,959.0,63.0,2374.0,True
26,26,1878,daily,2021,21,6,325,True,True,False,False,False,False,681.0,5530.0,959.0,True
26,27,665,daily,2021,21,6,325,True,True,False,False,False,False,1125.0,294.0,2645.0,True
26,28,5731,daily,2021,21,6,325,True,True,False,False,False,False,111.0,122.0,1371.0,True
26,29,1054,daily,2021,21,6,325,True,True,False,False,False,False,184.0,164.0,1639.0,True
26,5,3456,daily,2021,21,6,325,True,True,False,False,False,False,731.0,1137.0,244.0,True
26,6,20,daily,2021,21,6,325,True,True,False,False,False,False,244.0,552.0,626.0,True
26,8,858,daily,2021,21,6,325,True,True,False,False,False,False,342.0,959.0,63.0,True
26,9,1496,daily,2021,21,6,325,True,True,False,False,False,False,1878.0,681.0,5530.0,True
26,38,185,daily,2021,21,6,325,True,True,False,False,False,False,665.0,1125.0,294.0,True
26,42,287,daily,2021,21,6,325,True,True,False,False,False,False,5731.0,111.0,122.0,True
26,16,514,daily,2021,21,6,325,True,True,False,False,False,False,1054.0,184.0,164.0,True
26,17,2816,daily,2021,21,6,325,True,True,False,False,False,False,3456.0,731.0,1137.0,True
26,21,371,daily,2021,21,6,325,True,True,False,False,False,False,20.0,244.0,552.0,True
26,25,1052,daily,2021,21,6,325,True,True,False,False,False,False,858.0,342.0,959.0,True
26,41,255,daily,2021,21,6,325,True,True,False,False,False,False,1496.0,1878.0,681.0,True
26,36,311,daily,2021,21,6,325,True,True,False,False,False,False,185.0,665.0,1125.0,True
26,14,1241,daily,2021,21,6,325,True,True,False,False,False,False,287.0,5731.0,111.0,True
26,35,94,daily,2021,21,6,325,True,True,False,False,False,False,514.0,1054.0,184.0,True
26,23,213,daily,2021,21,6,325,True,True,False,False,False,False,2816.0,3456.0,731.0,True
26,18,581,daily,2021,21,6,325,True,True,False,False,False,False,371.0,20.0,244.0,True
26,13,4413,daily,2021,21,6,325,True,True,False,False,False,False,1052.0,858.0,342.0,True
26,17,6394,daily,2021,22,0,326,False,False,False,False,False,False,255.0,1496.0,1878.0,False
26,18,1799,daily,2021,22,0,326,False,False,False,False,False,False,311.0,185.0,665.0,False
26,16,707,daily,2021,22,0,326,False,False,False,False,False,False,1241.0,287.0,5731.0,False
26,23,801,daily,2021,22,0,326,False,False,False,False,False,False,94.0,514.0,1054.0,False
26,9,2753,daily,2021,22,0,326,False,False,False,False,False,False,213.0,2816.0,3456.0,False
26,14,3355,daily,2021,22,0,326,False,False,False,False,False,False,581.0,371.0,20.0,False
26,21,1230,daily,2021,22,0,326,False,False,False,False,False,False,4413.0,1052.0,858.0,False
26,8,1812,daily,2021,22,0,326,False,False,False,False,False,False,6394.0,255.0,1496.0,False
26,28,10272,daily,2021,22,0,326,False,False,False,False,False,False,1799.0,311.0,185.0,False
26,19,1690,daily,2021,22,0,326,False,False,False,False,False,False,707.0,1241.0,287.0,False
26,6,49,daily,2021,22,0,326,False,False,False,False,False,False,801.0,94.0,514.0,False
26,45,1592,daily,2021,22,0,326,False,False,False,False,False,False,2753.0,213.0,2816.0,False
26,33,4325,daily,2021,22,0,326,False,False,False,False,False,False,3355.0,581.0,371.0,False
26,29,2099,daily,2021,22,0,326,False,False,False,False,False,False,1230.0,4413.0,1052.0,False
26,46,199,daily,2021,22,0,326,False,False,False,False,False,False,1812.0,6394.0,255.0,False
26,32,721,daily,2021,22,0,326,False,False,False,False,False,False,10272.0,1799.0,311.0,False
26,24,2705,daily,2021,22,0,326,False,False,False,False,False,False,1690.0,707.0,1241.0,False
26,25,2650,daily,2021,22,0,326,False,False,False,False,False,False,49.0,801.0,94.0,False
26,31,2675,daily,2021,22,0,326,False,False,False,False,False,False,1592.0,2753.0,213.0,False
26,5,7201,daily,2021,22,0,326,False,False,False,False,False,False,4325.0,3355.0,581.0,False
26,27,2614,daily,2021,22,0,326,False,False,False,False,False,False,2099.0,1230.0,4413.0,False
26,38,279,daily,2021,22,0,326,False,False,False,False,False,False,199.0,1812.0,6394.0,False
26,35,749,daily,2021,22,0,326,False,False,False,False,False,False,721.0,10272.0,1799.0,False
26,43,259,daily,2021,22,0,326,False,False,False,False,False,False,2705.0,1690.0,707.0,False
26,37,801,daily,2021,22,0,326,False,False,False,False,False,False,2650.0,49.0,801.0,False
26,42,290,daily,2021,22,0,326,False,False,False,False,False,False,2675.0,1592.0,2753.0,False
26,40,1803,daily,2021,22,0,326,False,False,False,False,False,False,7201.0,4325.0,3355.0,False
26,13,9202,daily,2021,22,0,326,False,False,False,False,False,False,2614.0,2099.0,1230.0,False
26,26,4268,daily,2021,22,0,326,False,False,False,False,False,False,279.0,199.0,1812.0,False
26,41,996,daily,2021,22,0,326,False,False,False,False,False,False,749.0,721.0,10272.0,False
26,36,1078,daily,2021,22,0,326,False,False,False,False,False,False,259.0,2705.0,1690.0,False
26,27,2673,daily,2021,23,1,327,False,False,False,False,False,False,801.0,2650.0,49.0,False
26,29,2145,daily,2021,23,1,327,False,False,False,False,False,False,290.0,2675.0,1592.0,False
26,32,767,daily,2021,23,1,327,False,False,False,False,False,False,1803.0,7201.0,4325.0,False
26,28,10262,daily,2021,23,1,327,False,False,False,False,False,False,9202.0,2614.0,2099.0,False
26,8,1830,daily,2021,23,1,327,False,False,False,False,False,False,4268.0,279.0,199.0,False
26,31,2519,daily,2021,23,1,327,False,False,False,False,False,False,996.0,749.0,721.0,False
26,26,4536,daily,2021,23,1,327,False,False,False,False,False,False,1078.0,259.0,2705.0,False
26,6,51,daily,2021,23,1,327,False,False,False,False,False,False,2673.0,801.0,2650.0,False
26,33,4533,daily,2021,23,1,327,False,False,False,False,False,False,2145.0,290.0,2675.0,False
26,9,2856,daily,2021,23,1,327,False,False,False,False,False,False,767.0,1803.0,7201.0,False
26,13,9211,daily,2021,23,1,327,False,False,False,False,False,False,10262.0,9202.0,2614.0,False
26,14,3306,daily,2021,23,1,327,False,False,False,False,False,False,1830.0,4268.0,279.0,False
26,23,795,daily,2021,23,1,327,False,False,False,False,False,False,2519.0,996.0,749.0,False
26,24,2663,daily,2021,23,1,327,False,False,False,False,False,False,4536.0,1078.0,259.0,False
26,18,1783,daily,2021,23,1,327,False,False,False,False,False,False,51.0,2673.0,801.0,False
26,21,1445,daily,2021,23,1,327,False,False,False,False,False,False,4533.0,2145.0,290.0,False
26,40,1998,daily,2021,23,1,327,False,False,False,False,False,False,2856.0,767.0,1803.0,False
26,41,1097,daily,2021,23,1,327,False,False,False,False,False,False,9211.0,10262.0,9202.0,False
26,42,323,daily,2021,23,1,327,False,False,False,False,False,False,3306.0,1830.0,4268.0,False
26,5,7519,daily,2021,23,1,327,False,False,False,False,False,False,795.0,2519.0,996.0,False
26,45,1604,daily,2021,23,1,327,False,False,False,False,False,False,2663.0,4536.0,1078.0,False
26,46,249,daily,2021,23,1,327,False,False,False,False,False,False,1783.0,51.0,2673.0,False
26,16,702,daily,2021,23,1,327,False,False,False,False,False,False,1445.0,4533.0,2145.0,False
26,43,318,daily,2021,23,1,327,False,False,False,False,False,False,1998.0,2856.0,767.0,False
26,19,1668,daily,2021,23,1,327,False,False,False,False,False,False,1097.0,9211.0,10262.0,False
26,36,1098,daily,2021,23,1,327,False,False,False,False,False,False,323.0,3306.0,1830.0,False
26,37,791,daily,2021,23,1,327,False,False,False,False,False,False,7519.0,795.0,2519.0,False
26,35,847,daily,2021,23,1,327,False,False,False,False,False,False,1604.0,2663.0,4536.0,False
26,38,310,daily,2021,23,1,327,False,False,False,False,False,False,249.0,1783.0,51.0,False
26,17,6746,daily,2021,23,1,327,False,False,False,False,False,False,702.0,1445.0,4533.0,False
26,25,2586,daily,2021,23,1,327,False,False,False,False,False,False,318.0,1998.0,2856.0,False
25,35,787,daily,2021,24,2,328,False,False,False,False,False,False,1668.0,1097.0,9211.0,False
25,36,1107,daily,2021,24,2,328,False,False,False,False,False,False,1098.0,323.0,3306.0,False
25,37,796,daily,2021,24,2,328,False,False,False,False,False,False,791.0,7519.0,795.0,False
25,40,1842,daily,2021,24,2,328,False,False,False,False,False,False,847.0,1604.0,2663.0,False
25,41,994,daily,2021,24,2,328,False,False,False,False,False,False,310.0,249.0,1783.0,False
25,42,357,daily,2021,24,2,328,False,False,False,False,False,False,6746.0,702.0,1445.0,False
25,27,2715,daily,2021,24,2,328,False,False,False,False,False,False,2586.0,318.0,1998.0,False
25,29,2216,daily,2021,24,2,328,False,False,False,False,False,False,787.0,1668.0,1097.0,False
25,31,2661,daily,2021,24,2,328,False,False,False,False,False,False,1107.0,1098.0,323.0,False
25,38,292,daily,2021,24,2,328,False,False,False,False,False,False,796.0,791.0,7519.0,False
25,33,4933,daily,2021,24,2,328,False,False,False,False,False,False,1842.0,847.0,1604.0,False
25,18,1880,daily,2021,24,2,328,False,False,False,False,False,False,994.0,310.0,249.0,False
25,19,1786,daily,2021,24,2,328,False,False,False,False,False,False,357.0,6746.0,702.0,False
25,21,1327,daily,2021,24,2,328,False,False,False,False,False,False,2715.0,2586.0,318.0,False
25,23,759,daily,2021,24,2,328,False,False,False,False,False,False,2216.0,787.0,1668.0,False
25,24,2726,daily,2021,24,2,328,False,False,False,False,False,False,2661.0,1107.0,1098.0,False
25,25,2638,daily,2021,24,2,328,False,False,False,False,False,False,292.0,796.0,791.0,False
25,5,7349,daily,2021,24,2,328,False,False,False,False,False,False,4933.0,1842.0,847.0,False
25,6,49,daily,2021,24,2,328,False,False,False,False,False,False,1880.0,994.0,310.0,False
25,26,4606,daily,2021,24,2,328,False,False,False,False,False,False,1786.0,357.0,6746.0,False
25,28,10405,daily,2021,24,2,328,False,False,False,False,False,False,1327.0,2715.0,2586.0,False
25,43,325,daily,2021,24,2,328,False,False,False,False,False,False,759.0,2216.0,787.0,False
25,32,720,daily,2021,24,2,328,False,False,False,False,False,False,2726.0,2661.0,1107.0,False
25,16,679,daily,2021,24,2,328,False,False,False,False,False,False,2638.0,292.0,796.0,False
25,17,6569,daily,2021,24,2,328,False,False,False,False,False,False,7349.0,4933.0,1842.0,False
25,46,209,daily,2021,24,2,328,False,False,False,False,False,False,49.0,1880.0,994.0,False
25,13,9364,daily,2021,24,2,328,False,False,False,False,False,False,4606.0,1786.0,357.0,False
25,45,1488,daily,2021,24,2,328,False,False,False,False,False,False,10405.0,1327.0,2715.0,False
25,8,1863,daily,2021,24,2,328,False,False,False,False,False,False,325.0,759.0,2216.0,False
25,9,2706,daily,2021,24,2,328,False,False,False,False,False,False,720.0,2726.0,2661.0,False
25,14,3395,daily,2021,24,2,328,False,False,False,False,False,False,679.0,2638.0,292.0,False
26,29,2275,daily,2021,25,3,329,False,False,False,False,False,False,6569.0,7349.0,4933.0,True
26,31,2590,daily,2021,25,3,329,False,False,False,False,False,False,209.0,49.0,1880.0,True
26,33,4951,daily,2021,25,3,329,False,False,False,False,False,False,9364.0,4606.0,1786.0,True
26,35,834,daily,2021,25,3,329,False,False,False,False,False,False,1488.0,10405.0,1327.0,True
26,36,1118,daily,2021,25,3,329,False,False,False,False,False,False,1863.0,325.0,759.0,True
26,32,791,daily,2021,25,3,329,False,False,False,False,False,False,2706.0,720.0,2726.0,True
26,26,5069,daily,2021,25,3,329,False,False,False,False,False,False,3395.0,679.0,2638.0,True
26,28,10644,daily,2021,25,3,329,False,False,False,False,False,False,2275.0,6569.0,7349.0,True
26,5,8075,daily,2021,25,3,329,False,False,False,False,False,False,2590.0,209.0,49.0,True
26,6,50,daily,2021,25,3,329,False,False,False,False,False,False,4951.0,9364.0,4606.0,True
26,8,2007,daily,2021,25,3,329,False,False,False,False,False,False,834.0,1488.0,10405.0,True
26,9,3134,daily,2021,25,3,329,False,False,False,False,False,False,1118.0,1863.0,325.0,True
26,13,9267,daily,2021,25,3,329,False,False,False,False,False,False,791.0,2706.0,720.0,True
26,14,3301,daily,2021,25,3,329,False,False,False,False,False,False,5069.0,3395.0,679.0,True
26,16,709,daily,2021,25,3,329,False,False,False,False,False,False,10644.0,2275.0,6569.0,True
26,40,2265,daily,2021,25,3,329,False,False,False,False,False,False,8075.0,2590.0,209.0,True
26,43,374,daily,2021,25,3,329,False,False,False,False,False,False,50.0,4951.0,9364.0,True
26,45,1661,daily,2021,25,3,329,False,False,False,False,False,False,2007.0,834.0,1488.0,True
26,46,210,daily,2021,25,3,329,False,False,False,False,False,False,3134.0,1118.0,1863.0,True
26,24,2987,daily,2021,25,3,329,False,False,False,False,False,False,9267.0,791.0,2706.0,True
26,27,2796,daily,2021,25,3,329,False,False,False,False,False,False,3301.0,5069.0,3395.0,True
26,41,1344,daily,2021,25,3,329,False,False,False,False,False,False,709.0,10644.0,2275.0,True
26,42,385,daily,2021,25,3,329,False,False,False,False,False,False,2265.0,8075.0,2590.0,True
26,21,1720,daily,2021,25,3,329,False,False,False,False,False,False,374.0,50.0,4951.0,True
26,37,939,daily,2021,25,3,329,False,False,False,False,False,False,1661.0,2007.0,834.0,True
26,25,2716,daily,2021,25,3,329,False,False,False,False,False,False,210.0,3134.0,1118.0,True
26,38,317,daily,2021,25,3,329,False,False,False,False,False,False,2987.0,9267.0,791.0,True
26,19,1758,daily,2021,25,3,329,False,False,False,False,False,False,2796.0,3301.0,5069.0,True
26,17,7694,daily,2021,25,3,329,False,False,False,False,False,False,1344.0,709.0,10644.0,True
26,23,818,daily,2021,25,3,329,False,False,False,False,False,False,385.0,2265.0,8075.0,True
26,18,1805,daily,2021,25,3,329,False,False,False,False,False,False,1720.0,374.0,50.0,True
25,14,3740,daily,2021,26,4,330,False,False,False,False,False,False,939.0,1661.0,2007.0,False
25,5,8772,daily,2021,26,4,330,False,False,False,False,False,False,2716.0,210.0,3134.0,False
25,8,2108,daily,2021,26,4,330,False,False,False,False,False,False,317.0,2987.0,9267.0,False
25,9,3273,daily,2021,26,4,330,False,False,False,False,False,False,1758.0,2796.0,3301.0,False
25,13,10136,daily,2021,26,4,330,False,False,False,False,False,False,7694.0,1344.0,709.0,False
25,43,308,daily,2021,26,4,330,False,False,False,False,False,False,818.0,385.0,2265.0,False
25,16,720,daily,2021,26,4,330,False,False,False,False,False,False,1805.0,1720.0,374.0,False
25,17,6587,daily,2021,26,4,330,False,False,False,False,False,False,3740.0,939.0,1661.0,False
25,18,2062,daily,2021,26,4,330,False,False,False,False,False,False,8772.0,2716.0,210.0,False
25,103,27,night,2021,26,4,330,False,False,False,False,False,False,2108.0,317.0,2987.0,False
25,46,280,daily,2021,26,4,330,False,False,False,False,False,False,3273.0,1758.0,2796.0,False
25,42,429,daily,2021,26,4,330,False,False,False,False,False,False,10136.0,7694.0,1344.0,False
25,45,1985,daily,2021,26,4,330,False,False,False,False,False,False,308.0,818.0,385.0,False
25,109,14,night,2021,26,4,330,False,False,False,False,False,False,720.0,1805.0,1720.0,False
25,21,1625,daily,2021,26,4,330,False,False,False,False,False,False,6587.0,3740.0,939.0,False
25,101,53,night,2021,26,4,330,False,False,False,False,False,False,2062.0,8772.0,2716.0,False
25,102,17,night,2021,26,4,330,False,False,False,False,False,False,27.0,2108.0,317.0,False
25,41,1065,daily,2021,26,4,330,False,False,False,False,False,False,280.0,3273.0,1758.0,False
25,25,3422,daily,2021,26,4,330,False,False,False,False,False,False,429.0,10136.0,7694.0,False
25,26,5528,daily,2021,26,4,330,False,False,False,False,False,False,1985.0,308.0,818.0,False
25,40,2035,daily,2021,26,4,330,False,False,False,False,False,False,14.0,720.0,1805.0,False
25,28,10994,daily,2021,26,4,330,False,False,False,False,False,False,1625.0,6587.0,3740.0,False
25,29,2417,daily,2021,26,4,330,False,False,False,False,False,False,53.0,2062.0,8772.0,False
25,31,2571,daily,2021,26,4,330,False,False,False,False,False,False,17.0,27.0,2108.0,False
25,27,2690,daily,2021,26,4,330,False,False,False,False,False,False,1065.0,280.0,3273.0,False
25,110,70,night,2021,26,4,330,False,False,False,False,False,False,3422.0,429.0,10136.0,False
25,108,15,night,2021,26,4,330,False,False,False,False,False,False,5528.0,1985.0,308.0,False
25,36,1108,daily,2021,26,4,330,False,False,False,False,False,False,2035.0,14.0,720.0,False
25,6,50,daily,2021,26,4,330,False,False,False,False,False,False,10994.0,1625.0,6587.0,False
25,23,886,daily,2021,26,4,330,False,False,False,False,False,False,2417.0,53.0,2062.0,False
25,24,2843,daily,2021,26,4,330,False,False,False,False,False,False,2571.0,17.0,27.0,False
25,19,2030,daily,2021,26,4,330,False,False,False,False,False,False,2690.0,1065.0,280.0,False
25,35,715,daily,2021,26,4,330,False,False,False,False,False,False,70.0,3422.0,429.0,False
25,104,37,night,2021,26,4,330,False,False,False,False,False,False,15.0,5528.0,1985.0,False
25,106,65,night,2021,26,4,330,False,False,False,False,False,False,1108.0,2035.0,14.0,False
25,33,5268,daily,2021,26,4,330,False,False,False,False,False,False,50.0,10994.0,1625.0,False
25,38,344,daily,2021,26,4,330,False,False,False,False,False,False,886.0,2417.0,53.0,False
25,37,905,daily,2021,26,4,330,False,False,False,False,False,False,2843.0,2571.0,17.0,False
25,32,775,daily,2021,26,4,330,False,False,False,False,False,False,2030.0,2690.0,1065.0,False
26,14,2065,daily,2021,27,5,331,False,True,False,False,False,False,715.0,70.0,3422.0,False
26,16,630,daily,2021,27,5,331,False,True,False,False,False,False,37.0,15.0,5528.0,False
26,21,1167,daily,2021,27,5,331,False,True,False,False,False,False,65.0,1108.0,2035.0,False
26,6,28,daily,2021,27,5,331,False,True,False,False,False,False,5268.0,50.0,10994.0,False
26,13,6449,daily,2021,27,5,331,False,True,False,False,False,False,344.0,886.0,2417.0,False
26,5,5426,daily,2021,27,5,331,False,True,False,False,False,False,905.0,2843.0,2571.0,False
26,46,136,daily,2021,27,5,331,False,True,False,False,False,False,775.0,2030.0,2690.0,False
26,17,3025,daily,2021,27,5,331,False,True,False,False,False,False,2065.0,715.0,70.0,False
26,18,1077,daily,2021,27,5,331,False,True,False,False,False,False,630.0,37.0,15.0,False
26,45,1080,daily,2021,27,5,331,False,True,False,False,False,False,1167.0,65.0,1108.0,False
26,104,139,night,2021,27,5,331,False,True,False,False,False,False,28.0,5268.0,50.0,False
26,101,205,night,2021,27,5,331,False,True,False,False,False,False,6449.0,344.0,886.0,False
26,9,2340,daily,2021,27,5,331,False,True,False,False,False,False,5426.0,905.0,2843.0,False
26,103,112,night,2021,27,5,331,False,True,False,False,False,False,136.0,775.0,2030.0,False
26,108,83,night,2021,27,5,331,False,True,False,False,False,False,3025.0,2065.0,715.0,False
26,110,111,night,2021,27,5,331,False,True,False,False,False,False,1077.0,630.0,37.0,False
26,102,52,night,2021,27,5,331,False,True,False,False,False,False,1080.0,1167.0,65.0,False
26,41,625,daily,2021,27,5,331,False,True,False,False,False,False,139.0,28.0,5268.0,False
26,42,364,daily,2021,27,5,331,False,True,False,False,False,False,205.0,6449.0,344.0,False
26,27,1753,daily,2021,27,5,331,False,True,False,False,False,False,2340.0,5426.0,905.0,False
26,28,6737,daily,2021,27,5,331,False,True,False,False,False,False,112.0,136.0,775.0,False
26,29,1739,daily,2021,27,5,331,False,True,False,False,False,False,83.0,3025.0,2065.0,False
26,31,1550,daily,2021,27,5,331,False,True,False,False,False,False,111.0,1077.0,630.0,False
26,32,430,daily,2021,27,5,331,False,True,False,False,False,False,52.0,1080.0,1167.0,False
26,33,2839,daily,2021,27,5,331,False,True,False,False,False,False,625.0,139.0,28.0,False
26,19,1283,daily,2021,27,5,331,False,True,False,False,False,False,364.0,205.0,6449.0,False
26,106,185,night,2021,27,5,331,False,True,False,False,False,False,1753.0,2340.0,5426.0,False
26,109,41,night,2021,27,5,331,False,True,False,False,False,False,6737.0,112.0,136.0,False
26,24,1924,daily,2021,27,5,331,False,True,False,False,False,False,1739.0,83.0,3025.0,False
26,8,1382,daily,2021,27,5,331,False,True,False,False,False,False,1550.0,111.0,1077.0,False
26,25,1974,daily,2021,27,5,331,False,True,False,False,False,False,430.0,52.0,1080.0,False
26,26,3518,daily,2021,27,5,331,False,True,False,False,False,False,2839.0,625.0,139.0,False
26,23,443,daily,2021,27,5,331,False,True,False,False,False,False,1283.0,364.0,205.0,False
26,38,256,daily,2021,27,5,331,False,True,False,False,False,False,185.0,1753.0,2340.0,False
26,35,137,daily,2021,27,5,331,False,True,False,False,False,False,41.0,6737.0,112.0,False
26,36,594,daily,2021,27,5,331,False,True,False,False,False,False,1924.0,1739.0,83.0,False
26,37,473,daily,2021,27,5,331,False,True,False,False,False,False,1382.0,1550.0,111.0,False
26,9,1260,daily,2021,28,6,332,True,True,False,False,False,False,1974.0,430.0,52.0,True
26,14,945,daily,2021,28,6,332,True,True,False,False,False,False,3518.0,2839.0,625.0,True
26,16,260,daily,2021,28,6,332,True,True,False,False,False,False,443.0,1283.0,364.0,True
26,17,2104,daily,2021,28,6,332,True,True,False,False,False,False,256.0,185.0,1753.0,True
26,13,3654,daily,2021,28,6,332,True,True,False,False,False,False,137.0,41.0,6737.0,True
26,5,1963,daily,2021,28,6,332,True,True,False,False,False,False,594.0,1924.0,1739.0,True
26,6,7,daily,2021,28,6,332,True,True,False,False,False,False,473.0,1382.0,1550.0,True
26,8,636,daily,2021,28,6,332,True,True,False,False,False,False,1260.0,1974.0,430.0,True
26,18,500,daily,2021,28,6,332,True,True,False,False,False,False,945.0,3518.0,2839.0,True
26,24,371,daily,2021,28,6,332,True,True,False,False,False,False,260.0,443.0,1283.0,True
26,25,732,daily,2021,28,6,332,True,True,False,False,False,False,2104.0,256.0,185.0,True
26,26,1574,daily,2021,28,6,332,True,True,False,False,False,False,3654.0,137.0,41.0,True
26,46,55,daily,2021,28,6,332,True,True,False,False,False,False,1963.0,594.0,1924.0,True
26,28,3687,daily,2021,28,6,332,True,True,False,False,False,False,7.0,473.0,1382.0,True
26,29,891,daily,2021,28,6,332,True,True,False,False,False,False,636.0,1260.0,1974.0,True
26,31,303,daily,2021,28,6,332,True,True,False,False,False,False,500.0,945.0,3518.0,True
26,27,257,daily,2021,28,6,332,True,True,False,False,False,False,371.0,260.0,443.0,True
26,19,597,daily,2021,28,6,332,True,True,False,False,False,False,732.0,2104.0,256.0,True
26,21,220,daily,2021,28,6,332,True,True,False,False,False,False,1574.0,3654.0,137.0,True
26,38,182,daily,2021,28,6,332,True,True,False,False,False,False,55.0,1963.0,594.0,True
26,45,780,daily,2021,28,6,332,True,True,False,False,False,False,3687.0,7.0,473.0,True
26,23,75,daily,2021,28,6,332,True,True,False,False,False,False,891.0,636.0,1260.0,True
26,42,199,daily,2021,28,6,332,True,True,False,False,False,False,303.0,500.0,945.0,True
26,35,96,daily,2021,28,6,332,True,True,False,False,False,False,257.0,371.0,260.0,True
26,36,283,daily,2021,28,6,332,True,True,False,False,False,False,597.0,732.0,2104.0,True
26,32,123,daily,2021,28,6,332,True,True,False,False,False,False,220.0,1574.0,3654.0,True
26,33,1013,daily,2021,28,6,332,True,True,False,False,False,False,182.0,55.0,1963.0,True
26,37,141,daily,2021,28,6,332,True,True,False,False,False,False,780.0,3687.0,7.0,True
26,41,212,daily,2021,28,6,332,True,True,False,False,False,False,75.0,891.0,636.0,True
